id,language,true_label,model,strategy,prediction,confidence,explanation
155,C,human,claude-haiku,cot,human,7,"The code exhibits idiosyncratic style choices and a practical optimization pattern typical of lived debugging experience: a hand-written factorial cache with an explicit comment ('// cache factorials from 0 to 11'), magic number limits (1500000, base range 9-12) without explanation, and the specific loop structure for digit extraction. These choices reflect trial-and-error refinement rather than pedagogical scaffolding or defensive over-engineering characteristic of AI generation."
156,C,human,claude-haiku,cot,human,7,"The code exhibits idiosyncratic C macro patterns and non-standard design choices characteristic of personal exploration: multiple overlapping approaches to named/default parameters (FTest vs FTest2, DFT vs DF2), numbered section comments ('// 1. Named parameters'), and an unusual inline wrapper function that returns void. The mix of struct-based and macro approaches, along with the exploratory comment structure, suggests this is experimental code developed through iterative refinement rather than generated boilerplate."
157,C,human,claude-haiku,cot,human,7,"The code exhibits distinctive human fingerprints: explanatory comments written in natural, conversational style ('Request only one socket type...', 'Dummy socket type', 'Iterate the linked list') that reflect a developer's pedagogical intent rather than auto-generated documentation; the hardcoded hostname 'www.kame.net' and deliberate choices (SOCK_DGRAM, NI_NUMERICHOST) suggest iterative development and testing; and the inline comment structure with multi-line reasoning blocks is characteristic of hand-authored systems programming code with accumulated domain knowledge."
158,C,human,claude-haiku,cot,ai,7,"No human fingerprints detected: no version annotations, dated comments, idiosyncratic style inconsistencies, debug artifacts, colloquial remarks, or Stack Overflow fragments. The code exhibits uniform style, generic variable names (i, j, k, n, strs), pedagogically structured logic flow, defensive memory allocation patterns, and exhaustive edge-case handling (negative numbers, zero, boundary conditions) beyond what a typical interactive session would produce. The clean, consistent presentation and systematic approach are characteristic of AI generation."
159,C,human,claude-haiku,cot,human,7,"The code exhibits idiosyncratic stylistic choices characteristic of human authorship: the unusual do-while loop pattern for iteration (twice), inconsistent spacing around operators, and a non-standard naming convention (_main instead of main). The variadic amb() function with TRY/FAIL macros suggests experimental constraint-solving code that evolved through debugging rather than being algorithmically designed from scratch. These patterns—particularly the do-while loops and the underscore-prefixed function name—reflect personal coding habits accumulated over time, not the uniform pedagogical style typical of AI generation."
160,C,human,claude-haiku,cot,human,8,"Multiple human fingerprints detected: version annotation with $define VERSION 0.6; idiosyncratic variable naming (ch, dp, fn, wid); incomplete/truncated code at the end ('proced' cut off mid-word), suggesting an unfinished edit or copy-paste artifact; domain-specific SNUSP interpreter implementation with specialized macros (DRIGHT, DLEFT, etc.) reflecting lived debugging experience; inline debug output conditional on a debug flag. The truncation at the end is particularly distinctive of human authorship."
161,C,human,claude-haiku,cot,ai,7,"No human fingerprints observed: no version annotations, no commented-out code, no idiosyncratic style inconsistencies, no colloquial or typo-laden comments, no debug artifacts. Multiple AI markers present: pedagogical structure with a main() demonstration block outputting results in a grid, generic placeholder variable names (i, j, n, gap, sum, adj), and defensively clean code with no traces of iterative debugging or personal habits."
162,C,human,claude-haiku,cot,ai,7,"No human fingerprints detected. The code exhibits a demonstration scaffolding pattern typical of AI-generated examples, with minimal test assertions in main() and uniform, featureless style lacking any signs of iterative development or personal authorship."
163,C,human,claude-haiku,cot,human,8,"The code exhibits distinctive human fingerprints: (1) A pointer arithmetic trick with malloc()-1 offset (q = (int*)malloc(sizeof(int) * N) - 1) that is idiosyncratic and suggests experimentation or optimization by a programmer familiar with low-level tricks; (2) The variable name 'flip' used without comment to count inversions is cryptic and non-pedagogical, reflecting domain-specific shorthand rather than explanatory naming; (3) Minimal, terse comments and no scaffolding or pedagogical docstrings; (4) The algorithm itself (Hofstadter's Q sequence) suggests a hand-coded solution to a specific problem rather than a generic template. This bears the marks of a programmer solving a specific problem with familiar tricks rather than AI-generated template code."
164,C,human,claude-haiku,cot,ai,7,"No human fingerprints observed: no comments, no debug artifacts, no idiosyncratic style, no typos or personal annotations. Multiple AI markers present: pedagogical structure (straightforward init→setopt→perform→cleanup flow), defensive null-check (if curl_easy_init() != NULL), exhaustive error handling (CURLOPT_ERRORBUFFER, curl_easy_perform check), and generic placeholder-flavored naming (buffer, curl). The code is structurally clean and stylistically uniform throughout."
165,C,human,claude-haiku,cot,human,8,"Multiple human fingerprints present: (1) informal, colloquial comments with non-standard formatting ('c program:', '------', 'see http://...'); (2) dated/attributed comments referencing external source ('technique of creating ppm file is based on the code of Claudio Rocchini'); (3) idiosyncratic style including inconsistent spacing, verbose inline comments ('/* */' placeholders), and hardcoded local filename 'new1.ppm'; (4) personal explanatory comments ('Main antenna', 'interior of Mandelbrot set = black') reflecting domain knowledge and iterative debugging; (5) code snippet cuts off mid-function, suggesting copy-paste from working session rather than clean generation."
166,C,human,claude-haiku,cot,human,8,"The code contains distinctive human fingerprints: an idiosyncratic comment 'array bounds is sort of random here, it's big enough for 64bit unsigned.' that reveals debugging/design reasoning in informal, colloquial language; a hardcoded magic number (32*81 + 1) with explanatory comment; and a somewhat unconventional loop structure (infinite loop with early return) that suggests iterative development rather than polished generation. These accumulated traces reflect lived authorship."
167,C,human,claude-haiku,cot,human,7,"The code exhibits deliberate pedagogical intent through inline comments explaining short-circuit evaluation behavior ('b is not evaluated', 'b is evaluated'), a pattern typical of someone learning or teaching C semantics. The use of a macro TEST with stringification (#X, #O, #Y) to demonstrate operator behavior, combined with these specific comments, suggests an educational debugging session or worked example rather than production code. This reflects lived understanding being documented."
168,C,human,claude-haiku,cot,human,8,"Stack-Overflow attribution comment ('http://stackoverflow.com/questions/3385515/static-assert-in-c') is a clear human fingerprint indicating the code was sourced from and adapted by a developer. Additionally, the informal comment 'token pasting madness:' reflects personal colloquialism typical of human-written code, not AI-generated output."
169,C,human,claude-haiku,cot,human,8,"The code contains multiple human fingerprints: an idiosyncratic inline comment 'pesky 3' that reflects personal struggle or discovery during debugging; inconsistent style with sparse comments and lack of pedagogical documentation typical of AI; a seemingly purpose-driven algorithm (Beatty sequences or similar) with magic numbers (40, 960, 1000) that lack explanation, suggesting evolving experimental understanding rather than generated scaffolding; and the overall rough, minimal style with selective commenting indicates accumulated authorial voice rather than uniform AI generation."
170,C,human,claude-haiku,cot,human,7,"The infinite loop with a trivial puts() call is a classic debugging/testing artifact or deliberate minimal spam code—the kind of thing a human might write during a REPL session, test harness, or as a quick throwaway. The bare while(1) idiom and lack of any defensive structure or pedagogical comment suggest lived, practical coding rather than generated boilerplate."
171,C,human,claude-haiku,cot,human,7,"The code contains a domain-specific comment explaining a non-obvious constraint: '//the zodiac cycle didnt start until 4 CE, so years <4 shouldnt be valid', which reflects lived understanding of the problem domain and the reasoning behind the year-4 offset used throughout. This is a fingerprint of human authorship—an explanation of why a magic number exists, born from actual problem-solving rather than pedagogical scaffolding."
172,C,human,claude-haiku,cot,human,8,"The code contains multiple human fingerprints: (1) idiosyncratic inline comments with specific context (e.g., '/* Not a C string. No terminating '\0'. */', '/* Start with an empty line. */') that explain domain-specific reasoning rather than restating code; (2) a hardcoded local filename 'input.txt' typical of working code, not generalized examples; (3) inconsistent but pragmatic variable naming and formatting choices (e.g., 'newcap', 'newbuf', 'eof', 'eol') reflecting iterative development; (4) the deliberate use of a sentinel pattern (line.buf = NULL to stop a loop) with explanatory comment, showing lived debugging experience. These signatures are distinct from AI-generated pedagogical uniformity."
173,C,human,claude-haiku,cot,human,7,"The code contains idiosyncratic stylistic choices and informal explanatory comments typical of human authorship: inconsistent spacing around braces ('{' with and without space before it), and colloquial inline comments ('the rest of elements get the value 0', 'automatically sizes') that explain behavior in a conversational rather than pedagogical manner. These reflect accumulated coding habits rather than systematic AI-generated structure."
174,C,human,claude-haiku,cot,ai,7,"No human fingerprints observed: no comments, version annotations, idiosyncratic style, debug artifacts, or colloquialisms. Multiple AI markers present: pedagogically unnecessary comments are absent but the code structure is defensively clean with uniform style, boilerplate main() demonstration scaffolding with hardcoded test array, and placeholder-flavored variable names (a, n, m, x). The ternary operator chain in merge() reads as synthetically elegant rather than organically evolved."
175,C,human,claude-haiku,cot,ai,6,"No human fingerprints observed: no comments, no version/authorship markers, no idiosyncratic style, no debug artifacts, and no distinctive language idioms. The code is structurally clean and stylistically uniform. Minimal AI markers (no pedagogical comments or excessive scaffolding), making this featureless default code consistent with AI generation."
176,C,human,claude-haiku,cot,human,8,"The code contains multiple human fingerprints: a custom macro `mpq_for` with non-standard do-while wrapping and token-pasting idiom typical of C macro tricks; inconsistent variable naming and declaration style (mixed declaration positions, `rop` as a terse abbreviation); and the computational structure of the Bernoulli number algorithm suggests iterative refinement rather than pedagogical clarity. The macro is a distinctive C idiom unlikely to appear in AI-generated code, and the overall style lacks the defensive uniformity and exhaustive documentation typical of AI generation."
177,C,human,claude-haiku,cot,human,7,"The code contains a distinctive human fingerprint: an informal, colloquial comment '// reverse sort!' that explains non-obvious behavior in a casual tone rather than formal documentation style. Additionally, there is a typo/grammatical error in the stderr message ('unable allocate memory buffer' missing 'to'), which is characteristic of human authorship. These idiosyncratic markers indicate lived debugging and iteration."
178,C,human,claude-haiku,cot,human,8,"The code exhibits multiple human fingerprints: incomplete/truncated final line (we->next = he->words; he...) indicating an unfinished edit or copy-paste artifact; idiosyncratic pointer manipulation style with raw `p1`, `p2` pointer arithmetic and manual bubble-sort implementation; magic numbers without explanation (0x5C5CF5C, 33501551, 0x3FFFFFFF in hash function); and a distinctive C-style hack with the cxmap lookup table for hashing. These accumulated patterns reflect lived debugging and evolution rather than polished generation."
179,C,human,claude-haiku,cot,human,8,"The code exhibits distinctive human fingerprints: idiosyncratic variable naming (tbl, aa, bb, e, repl, dela, delb), unconventional loop direction (i = la down to 0; j = lb down to 0), pointer arithmetic for 2D array indexing (tbl[i] = tbl[i-1] + (1+lb)), and the specific pattern of using struct pointers with conditional character encoding (c1=0 or c2=0 to represent insertions/deletions). The barebone main() with hardcoded test case and lack of comments reflect working code evolved through debugging rather than generated demonstration code."
180,C,human,claude-haiku,cot,human,7,"The code contains idiosyncratic style inconsistency: two functionally equivalent lines showing different syntax choices for the same operation ((*funcParameter)() vs funcParameter()), with an explanatory comment suggesting the author was exploring or demonstrating both forms. This pattern of redundant alternatives with inline commentary is characteristic of human experimentation and debugging rather than clean AI generation."
181,C,human,claude-haiku,cot,ai,7,"No human fingerprints detected: no version annotations, no idiosyncratic style inconsistencies, no commented-out debug code, no typos or colloquial comments, and no stack-overflow-style fragments. Multiple AI markers present: pedagogical comment ('/* helper queue for levelorder */'), uniform structure across all tree-traversal functions, defensive null checks throughout (if (n->left), if (n->right)), demonstration scaffolding in main() with labeled printf outputs, and consistently generic placeholder names (n, q, tmp, node). The code is structurally clean and stylistically uniform, characteristic of AI generation."
182,C,human,claude-haiku,cot,ai,6,"No human fingerprints observed. The snippet is a single function declaration with no comments, metadata, or stylistic idiosyncrasies. It exhibits the featureless, generic quality typical of AI-generated code fragments, though the absence of pedagogical comments or defensive patterns prevents higher confidence."
183,C,human,claude-haiku,cot,human,7,"The code exhibits idiosyncratic naming ('chao' for the cipher function, 'l_alphabet'/'r_alphabet' with non-standard abbreviations) and contains a distinctive permutation algorithm with manual loop-based array rotations that suggest hand-written cryptographic implementation rather than templated generation. The function signature choices and variable naming patterns reflect personal coding habits rather than pedagogical uniformity."
184,C,human,claude-haiku,cot,human,7,"The code exhibits idiosyncratic style choices and pragmatic design patterns characteristic of lived experience: the macro CALL(f, x) is a distinctive shorthand idiom for invoking function pointers through structs, the inline comment '/* prints ""0.500000"" */' shows confidence in expected behavior (not defensive), and the manual memory management pattern with free() calls reflects hands-on C development rather than the exhaustive pedagogical scaffolding typical of AI-generated code. The absence of redundant null checks or defensive try/except structures, combined with the specific functor composition design, suggests authorial intent from someone comfortable with C's abstractions."
185,C,human,claude-haiku,cot,human,8,"Multiple human fingerprints present: informal/colloquial comments ('Main antenna' with unclear intent), commented-out explanation fragments ('Z=Zx+Zy*i ; Z0 = 0'), idiosyncratic inline comments with loose English ('/* */' padding), external attribution to 'Claudio Rocchini' with dated Wikipedia links suggesting iterative development, and inconsistent comment style (ASCII annotations mixed with variable explanations). The code also exhibits the residue of debugging/refinement typical of interactive mathematical programming."
186,C,human,claude-haiku,cot,human,8,"The code exhibits distinctive human fingerprints: a macro-based swap implementation (#define swap) with manual undef, non-obvious variable reuse (i, j, t), terse variable naming, and the compact/condensed control flow (if (--i) continue) characteristic of hand-optimized C idioms. The macro pattern and deliberate lack of defensive structure suggest experienced C programmer habits rather than AI scaffolding."
187,C,human,claude-haiku,cot,human,8,"The code exhibits multiple human fingerprints: idiosyncratic variable naming (l_out for license count, maxcount for array index), inconsistent style (mixed camelCase and snake_case: maxout vs maxcount vs l_out), and a pragmatic error message ('increase MAX_MAXOUT') reflecting real-world debugging experience rather than defensive scaffolding. The logic flow and edge-case handling (MAX_MAXOUT overflow check) show evolved problem-solving rather than pedagogical demonstration."
188,C,human,claude-haiku,cot,human,8,"Multiple human fingerprints present: (1) commented-out experimental code with explanatory note ('if your file can't contain unicode, use the next line instead'); (2) leftover commented debug/cleanup code with rationale ('freeing the data struct requires just free()...'); (3) deliberate placeholder names in data arrays ('WHAT', 'OVERFLOW') suggesting iterative development or edge-case testing; (4) pragmatic, conversational comments reflecting real-world coding concerns (locale handling, memory management trade-offs). These carry traces of lived debugging experience rather than pedagogical scaffolding."
189,C,human,claude-haiku,cot,ai,7,"No human fingerprints detected: no debug artifacts, comments, version annotations, idiosyncratic style inconsistencies, commented-out code, or colloquial remarks. Multiple AI markers present: pedagogical structure (init_palgen, next_palindrome, gapful functions with clear single responsibilities), uniform typedef naming convention (palgen_t, palgen_t*), defensive loop logic with exhaustive edge-case handling (multiple conditional branches for array indexing), and demonstration scaffolding (example usage with three formatted output blocks in main)."
190,C,human,claude-haiku,cot,ai,6,"No human fingerprints observed: no version annotations, comments, debug artifacts, or idiosyncratic style markers. Minor AI markers present: pedagogical variable names (ch, str, i), defensive fflush(stdin) call, and demonstration-like loop structure with user prompts. The code is structurally clean and featureless, consistent with AI generation, though lacking heavy scaffolding."
191,C,human,claude-haiku,cot,human,8,"The code exhibits distinctive language idioms: obfuscated C macros (otherwise/given) implementing a non-standard control flow using switch/case tricks and register variables—a signature pattern of someone experimenting with language abuse rather than pedagogical clarity. This is idiosyncratic, clever-but-cryptic code characteristic of personal exploration or competition programming, not AI generation."
192,C,human,claude-haiku,cot,human,8,"Multiple human fingerprints present: idiosyncratic comment style with casual explanation ('TPS Report' as a joke reference, 'We use volatile here' with pedagogical but personal tone); non-standard variable naming mixing conventions (pRate, rateWatch, tickCount); commented reasoning about compiler behavior and optimization tricks suggesting lived debugging experience; the volatile keyword usage with detailed justification reflects practical problem-solving rather than textbook demonstration."
193,C,human,claude-haiku,cot,ai,7,"No human fingerprints observed. The code exhibits multiple AI markers: pedagogical variable naming (question, answers, read), uniform defensive structure (null-check before free, srand initialization), and demonstration-style scaffolding with a complete working example. The style is clean and consistent throughout with no idiosyncrasies, comments, or debugging artifacts."
194,C,human,claude-haiku,cot,unknown,50,parse_error
195,C,human,claude-haiku,cot,human,7,"The code contains idiosyncratic style choices and minor inefficiencies characteristic of iterative development: non-standard struct typedef with pointer alias (edit_t, *edit), unconventional reverse-loop logic for dynamic programming, and pointer arithmetic shortcuts (tbl[i] = tbl[i-1] + (1+lb)) that suggest hands-on C experience. The terseness and lack of pedagogical comments, combined with these specific technical habits, indicate human authorship."
196,C,human,claude-haiku,cot,human,8,"The code exhibits distinctive human fingerprints: cryptic single-letter variable names (c, v, m, y, w) typical of competitive programming or code-golf style; a terse, non-defensive implementation without comments explaining the leap-year calculation or output logic; and an idiomatic C pattern (modulo chains, pointer arithmetic in function signature) suggesting accumulated experience rather than pedagogical generation. The sparse style and absence of explanatory scaffolding contrast sharply with AI's tendency toward verbose docstrings and defensive structure."
197,C,human,claude-haiku,cot,human,8,"The code exhibits multiple human fingerprints: use of goto with a label (next_length:) is an idiosyncratic C pattern reflecting personal coding habits rather than modern best practice; inconsistent variable naming conventions (d for day index, d1/d2 for nested loop counters); commented explanations ('// uniqueness found for this length', '// a duplication was found at the current length') that reflect debugging/understanding notes rather than pedagogical documentation; hardcoded filename 'days_of_week.txt' suggesting a specific local problem context; and the overall algorithmic approach (nested loops with goto) shows the marks of iterative problem-solving rather than clean AI-generated structure."
198,C,human,claude-haiku,cot,human,8,"Multiple clear human fingerprints: (1) commented-out experimental code within struct definition ('/* day_t year_day, */', '/* week_t week, */'); (2) informal todo comment ('/* todo: eliminate loops, handle year <== 1752 */'); (3) idiosyncratic comment about historical fact ('/* France 1793 to 1805 had 10 day weeks! */'); (4) incomplete/truncated code at end suggesting interactive development session ('easter_related_init' function body cuts off mid-variable declaration). These are characteristic traces of iterative development and debugging."
199,C,human,claude-haiku,cot,human,8,"Multiple human fingerprints observed: (1) Detailed, non-pedagogical comments explaining nuanced design decisions (e.g., 'volatile int result' comment explaining compiler behavior and signal handler safety), (2) Platform-specific idioms and deep systems knowledge (signal handlers, sigsetjmp/siglongjmp, SA_SIGINFO flag usage), (3) Defensive practices with explicit reasoning (restoring old handler before printf to avoid signal handler re-entry), (4) Edge case handling with domain-specific rationale ('FPE_FLTDIV should never happen with integers'), (5) A NOTREACHED comment showing awareness of control flow analysis. The code reflects lived experience with systems programming subtleties rather than tutorial-style pedagogy."
